Test,Method,G,p_false_positive,se,ci_low,ci_high,rho,lambda,calibration_G,n_sim
Scalar region null,Conventional,410853,0.7796,0.00586214704694449,0.7681101917879888,0.7910898082120111,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,414992,0.0384,0.0027175518394319544,0.03307359839471337,0.043726401605286624,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,414992,0.7796,0.00586214704694449,0.7681101917879888,0.7910898082120111,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,419173,0.0384,0.0027175518394319544,0.03307359839471337,0.043726401605286624,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,419173,0.7802,0.00585641460280947,0.7687214273784935,0.7916785726215065,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,423397,0.0386,0.0027243362494376497,0.03326030095110221,0.043939699048897794,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,423397,0.7808,0.005850664235794086,0.7693326980978437,0.7922673019021564,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,427663,0.0386,0.0027243362494376497,0.03326030095110221,0.043939699048897794,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,427663,0.7812,0.00584682067452047,0.7697402314779399,0.7926597685220601,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,431972,0.0386,0.0027243362494376497,0.03326030095110221,0.043939699048897794,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,431972,0.7816,0.005842969108253098,0.7701477805478238,0.7930522194521761,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,436324,0.0388,0.0027311008769358926,0.03344704228120565,0.04415295771879435,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,436324,0.7818,0.005841040318299472,0.7703515609761331,0.793248439023867,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,440720,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,440720,0.782,0.00583910952115132,0.7705553453385434,0.7934446546614566,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,445161,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,445161,0.782,0.00583910952115132,0.7705553453385434,0.7934446546614566,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,449646,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,449646,0.7822,0.005837176714816847,0.770759133638959,0.793640866361041,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,454176,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,454176,0.7822,0.005837176714816847,0.770759133638959,0.793640866361041,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,458752,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,458752,0.7826,0.0058333050665981805,0.7711667220694676,0.7940332779305324,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,463374,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,463374,0.7828,0.005831366220706773,0.7713705222074148,0.7942294777925853,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,468043,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,468043,0.7832,0.005827482475306125,0.7717781343484,0.7946218656516,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,472759,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,472759,0.7834,0.0058255375717610825,0.7719819463593482,0.7948180536406517,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,477522,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,477522,0.7836,0.005823590644954366,0.7721857623358894,0.7950142376641105,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,482333,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,482333,0.784,0.005819690713431427,0.7725934062016744,0.7954065937983257,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,487193,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,487193,0.7848,0.005811866481604683,0.7734087416960549,0.7961912583039452,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,492102,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,492102,0.7852,0.005807942148472211,0.7738164333889945,0.7965835666110055,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,497060,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,497060,0.7854,0.005805976920381272,0.7740202852360527,0.7967797147639473,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,502068,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,502068,0.7856,0.005804009648510244,0.7742241410889199,0.79697585891108,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,507127,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,507127,0.7858,0.005802040330780199,0.7744280009516709,0.7971719990483292,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,512236,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,512236,0.7862,0.005798095549402407,0.7748357327231713,0.7975642672768287,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,517397,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,517397,0.7862,0.005798095549402407,0.7748357327231713,0.7975642672768287,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,522610,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,522610,0.7866,0.005794142559516464,0.7752434805833477,0.7979565194166522,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,527876,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,527876,0.7866,0.005794142559516464,0.7752434805833477,0.7979565194166522,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,533195,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,533195,0.787,0.005790181344310383,0.7756512445651517,0.7983487554348484,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,538567,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,538567,0.7872,0.0057881976469363935,0.7758551326120047,0.7985448673879953,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,543993,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,543993,0.7876,0.005784224062050156,0.7762629208383817,0.7989370791616183,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,549474,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,549474,0.7876,0.005784224062050156,0.7762629208383817,0.7989370791616183,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,555010,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,555010,0.7878,0.00578223417028401,0.7764668210262433,0.7991331789737566,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,560602,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,560602,0.788,0.005780242209458008,0.7766707252694623,0.7993292747305377,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,566251,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,566251,0.7882,0.005778248177432326,0.7768746335722326,0.7995253664277674,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,571956,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,571956,0.7886,0.005774253891196681,0.7772824623732545,0.7999175376267454,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,577719,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,577719,0.7892,0.005768246874051075,0.7778942361268599,0.8005057638731401,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,583540,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,583540,0.7894,0.0057662403695995885,0.7780981688755848,0.8007018311244152,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,589419,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,589419,0.79,0.005760208329565867,0.778709991674051,0.8012900083259491,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,595358,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,595358,0.79,0.005760208329565867,0.778709991674051,0.8012900083259491,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,601356,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,601356,0.79,0.005760208329565867,0.778709991674051,0.8012900083259491,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,607415,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,607415,0.7904,0.00575617650875996,0.7791178940428305,0.8016821059571695,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,613535,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,613535,0.7906,0.00575415745352871,0.7793218513910837,0.8018781486089163,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,619717,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,619717,0.791,0.00575011304236708,0.7797297784369606,0.8022702215630395,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,625961,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,625961,0.7912,0.005748087682003468,0.7799337481432732,0.8024662518567268,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,632268,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,632268,0.7914,0.005746060215486782,0.7801377219776459,0.8026622780223541,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,638638,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,638638,0.7914,0.005746060215486782,0.7801377219776459,0.8026622780223541,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,645073,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,645073,0.7916,0.0057440306405867995,0.7803416999444498,0.8028583000555501,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,651572,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,651572,0.7918,0.005741998955067826,0.780545682048067,0.8030543179519329,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,658137,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,658137,0.792,0.00573996515668867,0.7807496682928903,0.8032503317071098,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,664768,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,664768,0.792,0.00573996515668867,0.7807496682928903,0.8032503317071098,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,671466,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,671466,0.7926,0.005733851061895487,0.7813616519186848,0.8038383480813152,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,678231,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,678231,0.7934,0.005725669218528085,0.782177688331685,0.804622311668315,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,685065,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,685065,0.7936,0.005723618435919711,0.7823817078655974,0.8048182921344026,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,691967,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,691967,0.7938,0.005721565520030336,0.7825857315807405,0.8050142684192594,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,698939,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,698939,0.794,0.005719510468562847,0.7827897594816169,0.8052102405183832,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,705981,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,705981,0.794,0.005719510468562847,0.7827897594816169,0.8052102405183832,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,713094,0.039,0.0027378458685616324,0.0336338220976192,0.0443661779023808,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,713094,0.794,0.005719510468562847,0.7827897594816169,0.8052102405183832,0.995,303.8730841675049,2500,5000
