Test,Method,G,p_false_positive,se,ci_low,ci_high,rho,lambda,calibration_G,n_sim
Scalar region null,Conventional,1649231,0.8456,0.005110002739725293,0.8355843946301384,0.8556156053698616,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,1665847,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,1665847,0.846,0.005104586173236769,0.8359950111004559,0.856004988899544,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,1682632,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,1682632,0.8462,0.00510187338141589,0.8362003281724248,0.8561996718275751,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,1699585,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,1699585,0.8466,0.005096438756622117,0.8366109800370207,0.8565890199629793,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,1716709,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,1716709,0.8468,0.005093716914002976,0.8368163148485541,0.8567836851514459,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,1734006,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,1734006,0.847,0.005090992044778699,0.8370216555922337,0.8569783444077662,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,1751477,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,1751477,0.847,0.005090992044778699,0.8370216555922337,0.8569783444077662,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,1769124,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,1769124,0.847,0.005090992044778699,0.8370216555922337,0.8569783444077662,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,1786949,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,1786949,0.8474,0.005085533207049187,0.8374323549141837,0.8573676450858164,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,1804953,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,1804953,0.8482,0.005074578997315935,0.8382538251652607,0.8581461748347392,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,1823139,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,1823139,0.8484,0.005071832804815237,0.8384592077025622,0.8583407922974379,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,1841508,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,1841508,0.8488,0.005066331216965586,0.8388699908147474,0.8587300091852526,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,1860062,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,1860062,0.8488,0.005066331216965586,0.8388699908147474,0.8587300091852526,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,1878803,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,1878803,0.8488,0.005066331216965586,0.8388699908147474,0.8587300091852526,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,1897733,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,1897733,0.8494,0.005058055752954884,0.8394862107242085,0.8593137892757916,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,1916854,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,1916854,0.8494,0.005058055752954884,0.8394862107242085,0.8593137892757916,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,1936167,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,1936167,0.8494,0.005058055752954884,0.8394862107242085,0.8593137892757916,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,1955675,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,1955675,0.8496,0.005055291089541728,0.8396916294644983,0.8595083705355018,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,1975379,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,1975379,0.85,0.005049752469181039,0.8401024851604051,0.8598975148395949,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,1995282,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,1995282,0.8502,0.005046978502034658,0.840307922136012,0.8600920778639879,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,2015386,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,2015386,0.8506,0.00504142122818556,0.8407188143927563,0.8604811856072437,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,2035692,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,2035692,0.8508,0.00503863791118195,0.8409242696940834,0.8606757303059166,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,2056202,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,2056202,0.8508,0.00503863791118195,0.8409242696940834,0.8606757303059166,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,2076920,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,2076920,0.851,0.005035851467229748,0.8411297311242296,0.8608702688757703,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,2097846,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,2097846,0.851,0.005035851467229748,0.8411297311242296,0.8608702688757703,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,2118982,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,2118982,0.851,0.005035851467229748,0.8411297311242296,0.8608702688757703,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,2140332,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,2140332,0.851,0.005035851467229748,0.8411297311242296,0.8608702688757703,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,2161897,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,2161897,0.851,0.005035851467229748,0.8411297311242296,0.8608702688757703,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,2183679,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,2183679,0.8512,0.0050330618911354555,0.8413351986933745,0.8610648013066254,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,2205681,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,2205681,0.8514,0.0050302691776882074,0.8415406724117311,0.861259327588269,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,2227904,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,2227904,0.8514,0.0050302691776882074,0.8415406724117311,0.861259327588269,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,2250352,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,2250352,0.8516,0.005027473321659698,0.841746152289547,0.8614538477104531,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,2273025,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,2273025,0.8518,0.00502467431780409,0.841951638337104,0.861648361662896,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,2295927,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,2295927,0.852,0.005021872160857941,0.8421571305647184,0.8618428694352815,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,2319060,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,2319060,0.852,0.005021872160857941,0.8421571305647184,0.8618428694352815,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,2342425,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,2342425,0.852,0.005021872160857941,0.8421571305647184,0.8618428694352815,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,2366026,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,2366026,0.8526,0.0050134467185759535,0.8427736444315912,0.8624263555684089,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,2389865,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,2389865,0.8526,0.0050134467185759535,0.8427736444315912,0.8624263555684089,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,2413944,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,2413944,0.8532,0.005004992707287395,0.8433902142937166,0.8630097857062833,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,2438266,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,2438266,0.8532,0.005004992707287395,0.8433902142937166,0.8630097857062833,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,2462833,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,2462833,0.8532,0.005004992707287395,0.8433902142937166,0.8630097857062833,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,2487647,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,2487647,0.8534,0.005002168329834572,0.8435957500735243,0.8632042499264758,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,2512711,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,2512711,0.8536,0.004999340756539806,0.843801292117182,0.863398707882818,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,2538028,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,2538028,0.8536,0.004999340756539806,0.843801292117182,0.863398707882818,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,2563600,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,2563600,0.8538,0.00499650998197742,0.8440068404353243,0.8635931595646757,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,2589430,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,2589430,0.8544,0.0049879983961505035,0.844623523143545,0.864176476856455,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,2615519,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,2615519,0.8548,0.004982307898956065,0.8450346765180461,0.8645653234819539,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,2641872,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,2641872,0.8548,0.004982307898956065,0.8450346765180461,0.8645653234819539,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,2668490,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,2668490,0.855,0.0049794578018093495,0.8452402627084536,0.8647597372915463,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,2695377,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,2695377,0.8554,0.004973747882633376,0.8456514541500386,0.8651485458499615,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,2722534,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,2722534,0.8558,0.0049680249596796506,0.8460626710790279,0.8655373289209721,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,2749965,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,2749965,0.8558,0.0049680249596796506,0.8460626710790279,0.8655373289209721,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,2777672,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,2777672,0.856,0.004965158607738529,0.8462682891288325,0.8657317108711675,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,2805659,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,2805659,0.856,0.004965158607738529,0.8462682891288325,0.8657317108711675,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,2833927,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,2833927,0.8564,0.004959416094662757,0.846679544454461,0.8661204555455391,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,2862480,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
Scalar region null,Conventional,2862480,0.8568,0.004953660464747256,0.8470908254890954,0.8665091745109046,0.995,303.8730841675049,2500,5000
Scalar region null,Anytime-valid,2891321,0.044,0.002900482718445328,0.03831505387184715,0.04968494612815284,0.995,303.8730841675049,2500,5000
