G,term,estimate,std.error,statistic,p.value,e_value,conf.low,conf.high
380,`Language Skills`tried English but unable,-0.13303714172511394,0.022153290824955086,-6.005299292836944,1.3855158980204227e-5,72175.2815271745,-0.20490435790930145,-0.06116992554092643
380,`Language Skills`used interpreter,-0.14149132997373912,0.02159875261408984,-6.55090284618742,1.723575585302214e-6,580189.2348252651,-0.21155957562133476,-0.07142308432614349
380,`Country of Origin`Germany,0.032947227384954425,0.030304752582733376,1.0871967126280595,1,0.8359220873253411,-0.06536404485358126,0.13125849962349012
380,`Country of Origin`France,-0.003092672225568607,0.03343252400334676,-0.09250489808244856,1,0.5569705437819757,-0.11155070896225876,0.10536536451112154
380,`Country of Origin`Mexico,-0.020263581091626834,0.03061447790131776,-0.661895367183597,1,0.6463437438508092,-0.1195796293972625,0.07905246721400883
380,`Country of Origin`Philippines,-2.0982665383138065e-4,0.03269983070173175,-0.006416750464101591,1,0.55532843894643,-0.10629094213218838,0.10587128882452564
380,`Country of Origin`Poland,0.016370970936887635,0.033982978748740525,0.4817403164663538,1,0.6018319733899395,-0.09387278921667125,0.12661473109044652
380,`Country of Origin`China,-0.01619340816620976,0.033675193351381645,-0.480870532716492,1,0.6016574279622094,-0.1254386855270718,0.09305186919465228
380,`Country of Origin`Sudan,-0.06500153539108455,0.036013334986861247,-1.8049296299495472,0.5856586731416737,1.707479195408577,-0.1818319490512893,0.05182887826912018
380,`Country of Origin`Somalia,-0.009099218605817815,0.03404493500379418,-0.26727084674427315,1,0.5692444911871182,-0.11954397027847362,0.10134553306683798
380,`Country of Origin`Iraq,-0.12458610340027107,0.035802792983040156,-3.4797872741181872,0.029468778091420338,33.934220037821795,-0.24073350035546248,-0.008438706445079644
380,Jobwaiter,0.024842083532342345,0.03276876957135818,0.7581024206064721,1,0.6776397428484142,-0.08146267567850046,0.13114684274318514
380,Jobchild care provider,-0.003932055416468168,0.03024493360667575,-0.13000707713903772,1,0.5585842810018895,-0.10204926965620724,0.0941851588232709
380,Jobgardener,0.024807116251194503,0.03198785740474586,0.7755166573774337,1,0.6839308823625554,-0.07896429547903068,0.1285785279814197
380,Jobfinancial analyst,0.06263448634470176,0.045537049421269425,1.3754621158095164,0.9364888745602524,1.0678183448464036,-0.08509169126959115,0.21036066395899466
380,Jobconstruction worker,0.0789227070731916,0.03004680091116629,2.6266592342568345,0.16934445580776566,5.905123939428921,-0.018551747344819583,0.17639716149120277
380,Jobteacher,0.10499048353014619,0.031854407430728565,3.295948410230555,0.0446403601545577,22.401252958930304,0.0016519952065722487,0.20832897185372012
380,Jobcomputer programmer,0.07885179896452582,0.046309865023237834,1.7026998227042718,0.6623249727394509,1.5098328481619634,-0.07138146016537705,0.2290850580944287
380,Jobnurse,0.12448489265145067,0.03124589335012159,3.98404011869823,0.008490921364245113,117.7728490350829,0.02312047731448874,0.2258493079884126
380,Jobresearch scientist,0.08955339777635266,0.05020454491996564,1.783770730700091,0.6011080948193442,1.6635942996251578,-0.07331454413354815,0.25242133968625347
380,Jobdoctor,0.18152313278684873,0.043227881412277055,4.199214184373485,0.004769239169959791,209.6770500206285,0.04128809848932763,0.32175816708436983
380,`Job Experience`1-2 years,0.06830190711877916,0.021555761564660228,3.168614892769889,0.05879419570353499,17.00848167125918,-0.0016268717982184794,0.13823068603577682
380,`Job Experience`3-5 years,0.08897051076686972,0.02300121093793345,3.868079424468045,0.01145701382766557,87.28277848327915,0.01435256745379479,0.16358845407994466
380,`Job Experience`5+ years,0.07793030632907824,0.023318018047849762,3.342063899648816,0.04030258956273796,24.812301414114515,0.0022846129974193607,0.15357599966073712
380,`Job Plans`contract with employer,0.1268138142597716,0.023395846148752498,5.4203559663318055,1.1066457596924805e-4,9036.315290973367,0.05091563975062187,0.20271198876892133
380,`Job Plans`interviews with employer,0.020617880205023788,0.023703020257820836,0.8698419011906677,1,0.721651128262959,-0.0562767940240561,0.09751255443410367
380,`Job Plans`no plans to look for work,-0.15634836374588404,0.024260955397785375,-6.444443806205426,2.616046657563741e-6,382256.17922704597,-0.23505302844714326,-0.07764369904462481
380,`Reason for Application`seek better job,-0.03731624015667346,0.01633880985293157,-2.2839019789423674,0.299920134082686,3.3342209687206483,-0.09032077068765143,0.015688290374304505
380,`Reason for Application`escape persecution,0.08194335741357997,0.02990942417548435,2.739716984613362,0.137923743653637,7.250383244463437,-0.01508543483893432,0.17897214966609426
380,`Prior Entry`once as tourist,0.06315751700083239,0.025106607567299214,2.515573513129413,0.20552209885774078,4.865656810424968,-0.018290517422031236,0.14460555142369602
380,`Prior Entry`many times as tourist,0.042545010127171774,0.025519369991017327,1.6671653783830627,0.6901239975543114,1.4490149647655195,-0.04024206175845304,0.12533208201279658
380,`Prior Entry`six months with family,0.08303895015592767,0.02513628106193578,3.3035495565680444,0.043898480779959705,22.779831607669543,0.0014946523169045017,0.16458324799495083
380,`Prior Entry`once w/o authorization,-0.10989318463503973,0.025882197493157576,-4.245898543355601,0.004193346640288418,238.47301112488523,-0.19385730072325807,-0.02592906854682138
381,Gendermale,-0.02250819406906431,0.014795790546671928,-1.521256603225379,0.8099904548240902,1.2345824497613065,-0.07049228926651724,0.025475901128388618
381,Education4th grade,0.07469905887541854,0.028999517793611547,2.5758724475023644,0.18501732779761715,5.404899162168524,-0.019349016359188315,0.1687471341100254
381,Education8th grade,0.10028486801029332,0.027813953634999194,3.6055596168141175,0.0218534120111958,45.75944477172198,0.010081685231422083,0.19048805078916456
381,Educationhigh school,0.15528383843052027,0.028160921063204693,5.514160495034926,7.952219057486152e-5,12575.106303926683,0.06395540870705957,0.24661226815398096
381,Educationtwo-year college,0.1915252606731332,0.02971590646304857,6.445210106960491,2.57552625150225e-6,388270.163977836,0.0951538717903499,0.2878966495559165
381,Educationcollege degree,0.2527927569459732,0.03074973528097749,8.220973437204083,1.3264865635324965e-9,753871186.8569196,0.15306856712559283,0.3525169467663536
381,Educationgraduate degree,0.17521100019826072,0.03131091648201019,5.595843874417693,5.985276973342361e-5,16707.664565129882,0.07366684867401378,0.27675515172250764
381,`Language Skills`broken English,-0.0540021545365783,0.022031591074187045,-2.451123677574474,0.22892769687394043,4.368191414386405,-0.12545260932102628,0.017448300247869676
381,`Language Skills`tried English but unable,-0.134709405593486,0.0221753546141837,-6.074735125422696,1.0591684920229257e-5,94413.6846527677,-0.20662609862099113,-0.06279271256598083
381,`Language Skills`used interpreter,-0.14204593524701847,0.021582954286122835,-6.581394435809447,1.5078652517655571e-6,663189.2331420871,-0.2120414201006847,-0.07205045039335226
381,`Country of Origin`Germany,0.03263833477055925,0.03023325832447872,1.079550686210134,1,0.8306691807964324,-0.0654108732791781,0.1306875428202966
381,`Country of Origin`France,-0.0025316120973517724,0.03333876162069997,-0.07593599684818225,1,0.5559270756756014,-0.11065224994543828,0.10558902575073474
381,`Country of Origin`Mexico,-0.021108889299357052,0.030578522707045273,-0.6903174983824047,1,0.6544922572798446,-0.12027782116169528,0.07806004256298116
381,`Country of Origin`Philippines,-0.0010190815161262425,0.03267405154922369,-0.031189322040181915,1,0.5550031552066779,-0.10698400411210694,0.10494584107985445
381,`Country of Origin`Poland,0.013619153629068442,0.03397476383942326,0.4008608770155806,1,0.5866216960083322,-0.09656409729215824,0.12380240455029513
381,`Country of Origin`China,-0.01843053721011816,0.0336654145428982,-0.5474620604072177,1,0.6155916122728985,-0.1276105402111408,0.09074946579090448
381,`Country of Origin`Sudan,-0.0662743978537055,0.03585777469530183,-1.8482574118685875,0.5546987338595113,1.8027803904331074,-0.18256442433932665,0.050015628631915665
381,`Country of Origin`Somalia,-0.012045012124801953,0.034066166509837986,-0.3535769755990439,1,0.5794085023802419,-0.12252469022405924,0.09843466597445533
381,`Country of Origin`Iraq,-0.12479325613243546,0.03575733710313383,-3.4900041849452594,0.02870206554649317,34.840698080775596,-0.24075755436657925,-0.008828957898291648
381,Jobwaiter,0.025103374192741716,0.032713815904193026,0.767363069666359,1,0.6804533620703238,-0.08099050782506204,0.13119725621054548
381,Jobchild care provider,-0.003897847362886302,0.030147391545812977,-0.1292930221496279,1,0.5580434222411189,-0.10166858163531525,0.09387288690954265
381,Jobgardener,0.02315021848362542,0.03196517852909555,0.7242324163011785,1,0.6654598052419636,-0.08051576439883076,0.1268162013660816
381,Jobfinancial analyst,0.06121720247997978,0.045535149232383054,1.3443944625626523,0.96453963459775,1.0367640313889623,-0.0864574302951081,0.20889183525506766
381,Jobconstruction worker,0.0771181286120846,0.03003007951885765,2.5680294507264825,0.18756695407266852,5.331429541754849,-0.0202721520812352,0.1745084093054044
381,Jobteacher,0.10524564896100769,0.03180749607946523,3.3088316256668118,0.043289876815842926,23.100088832639667,0.002091044612206855,0.20840025330980852
381,Jobcomputer programmer,0.07944694158052473,0.046104339153309394,1.723198792988707,0.6465962963878562,1.5465600492709244,-0.0700736259058587,0.22896750906690816
381,Jobnurse,0.12300410050719617,0.031225433848740776,3.9392279096277965,0.009506746648225694,105.18845584116166,0.021737176941779124,0.2242710240726132
381,Jobresearch scientist,0.08363803261957545,0.050230329685011,1.6650902580982556,0.6918525869471474,1.4453946098728585,-0.07926349763675558,0.24653956287590648
381,Jobdoctor,0.18000202267407026,0.0432166323124743,4.165109890390821,0.005212726303221678,191.83819403331404,0.03984655126118691,0.3201574940869536
381,`Job Experience`1-2 years,0.06947655487595722,0.02153950892504138,3.2255403369565796,0.051937442820477416,19.253932147882512,-3.7803271808341254e-4,0.13933114246999784
381,`Job Experience`3-5 years,0.09000841430607454,0.0229737327868607,3.9178837475446215,0.010046588528580928,99.53627514007972,0.015502508210132257,0.1645143204020168
381,`Job Experience`5+ years,0.0784387615096731,0.023286974649722295,3.3683534546471674,0.03790703768920824,26.380325685134984,0.0029169835466639205,0.1539605394726823
381,`Job Plans`contract with employer,0.12656481728401342,0.023336374682566857,5.423499536908021,1.0857868290690169e-4,9209.910944097814,0.050882830518960614,0.20224680404906623
381,`Job Plans`interviews with employer,0.02140779107978822,0.023673245108997324,0.9043031904253765,1,0.7365684033062213,-0.055366697134244754,0.0981822792938212
381,`Job Plans`no plans to look for work,-0.15761416921118193,0.024229067587460983,-6.5051685807649635,2.036759370216224e-6,490976.0154405668,-0.2361912403041327,-0.07903709811823117
381,`Reason for Application`seek better job,-0.03603243011213834,0.01635229444948552,-2.203509129770593,0.3389932506580307,2.9499112388192623,-0.08906440911223229,0.016999548887955615
381,`Reason for Application`escape persecution,0.08427523578573357,0.029915127446052032,2.817144467718307,0.1191080001354548,8.395741670271992,-0.012742244874546435,0.18129271644601358
381,`Prior Entry`once as tourist,0.06403664298200905,0.025011114713694965,2.5603274270276906,0.19009756661500324,5.260456605555919,-0.017076678109597357,0.14514996407361547
381,`Prior Entry`many times as tourist,0.041089407554913776,0.025497312095362646,1.6115191829332849,0.7348922198885207,1.3607437566173919,-0.04160069589064004,0.12377951100046759
381,`Prior Entry`six months with family,0.08298547272939734,0.025110484373125408,3.3048136983853986,0.04367618943538279,22.8957702795813,0.0015498867893661006,0.16442105866942858
381,`Prior Entry`once w/o authorization,-0.11001579537858766,0.025827233031026953,-4.259681834535767,0.0040176996067160815,248.89864795475907,-0.19377586244214565,-0.026255728315029675
382,Gendermale,-0.022442744553205878,0.014761050657524552,-1.5204029221162199,0.8109248835395237,1.2331598404468753,-0.0702995518001599,0.025414062693748143
382,Education4th grade,0.07221309080852348,0.02898943852557398,2.4910137788566806,0.2139081084948642,4.674904598223818,-0.021773577478439513,0.16619975909548645
382,Education8th grade,0.09933963437756677,0.027702340808728493,3.5859653544608294,0.02283475371014407,43.792896244629155,0.009525866026535504,0.18915340272859804
382,Educationhigh school,0.1537455478610509,0.028095940787263518,5.472162296510356,9.113661647390482e-5,10972.538137690577,0.06265568888868206,0.24483540683341976
382,Educationtwo-year college,0.18976144046624782,0.029669468800779936,6.395848936171701,3.0824236861700428e-6,324420.0349506511,0.09357004579783075,0.2859528351346649
382,Educationcollege degree,0.24971586483537925,0.030800407241564028,8.107550750121147,2.180321630253484e-9,458647928.8763191,0.14985785427189474,0.34957387539886375
382,Educationgraduate degree,0.17309395270949088,0.031233558347613016,5.541922274210532,7.160080196096048e-5,13966.324016108625,0.07183162280099929,0.27435628261798245
382,`Language Skills`broken English,-0.05329961006077092,0.021964529263596908,-2.426622005922406,0.23823809616277047,4.197481494801629,-0.12451081769267522,0.01791159757113337
382,`Language Skills`tried English but unable,-0.1352879648783127,0.022148428463616813,-6.108242176213541,9.241776925083125e-6,108204.29968244507,-0.20709539216777473,-0.0634805375888507
382,`Language Skills`used interpreter,-0.14233469987430236,0.02152435076254373,-6.612729064143971,1.3138766252956408e-6,761106.4697760232,-0.21211880464151883,-0.07255059510708588
382,`Country of Origin`Germany,0.03364269543416517,0.030171662413695434,1.1150428164307638,1,0.8528533319907698,-0.06417686131373757,0.13146225218206792
382,`Country of Origin`France,-0.0028510051402843898,0.033253765546481934,-0.08573480607178968,1,0.5557293069786743,-0.11066304948024126,0.10496103919967249
382,`Country of Origin`Mexico,-0.020889357408436778,0.030553525302536758,-0.683697125015633,1,0.6519258493885931,-0.11994695195527685,0.07816823713840329
382,`Country of Origin`Philippines,-0.0027441982433170317,0.032632270103864734,-0.08409461660443993,1,0.5556755523765519,-0.10854129200202717,0.1030528955153931
382,`Country of Origin`Poland,0.013701521258260666,0.03395139265930583,0.40356286399654295,1,0.5865580362485708,-0.09637230017624492,0.12377534269276626
382,`Country of Origin`China,-0.016211589418817462,0.03362742187084196,-0.48209433007037594,1,0.6008883266008972,-0.12523506505227697,0.09281188621464205
382,`Country of Origin`Sudan,-0.06674860646383754,0.03575759532560051,-1.866697294827573,0.5417792665017113,1.8457701536956868,-0.1826783181635619,0.0491811052358868
382,`Country of Origin`Somalia,-0.01071832438512552,0.03392300613360819,-0.31596033508677357,1,0.5738636584348937,-0.12070011385522415,0.09926346508497312
382,`Country of Origin`Iraq,-0.12161551759539836,0.03574486705537801,-3.4023211614407347,0.03501950752470353,28.555512932172963,-0.23750396296600035,-0.0057270722247963896
382,Jobwaiter,0.023686832185777242,0.03267195253813785,0.7249897953949245,1,0.6652062056902991,-0.08223891600628994,0.12961258037784443
382,Jobchild care provider,-0.0020542804154290916,0.03005930721726115,-0.06834091020732004,1,0.555212342769762,-0.09950957034359781,0.09540100951273964
382,Jobgardener,0.022437338628081425,0.0319371751208862,0.7025461251082256,1,0.6578586006377575,-0.08110618745509396,0.1259808647112568
382,Jobfinancial analyst,0.05634718061925995,0.04556316151718206,1.2366828539325831,1,0.9414870405808746,-0.09137316049196614,0.20406752173048603
382,Jobconstruction worker,0.07582179318915842,0.02997515857107908,2.5294876425545763,0.20031519282076493,4.992132578255137,-0.021360678385231757,0.1730042647635486
382,Jobteacher,0.10446319199974544,0.031783230200978785,3.2867393068351003,0.045349764754234835,22.050831033398435,0.0014187707926109488,0.20750761320687994
382,Jobcomputer programmer,0.07940482212498198,0.04572249897455503,1.7366684653253852,0.6363664735613507,1.5714215653185133,-0.06883210700979586,0.22764175125975983
382,Jobnurse,0.12375148762272663,0.03114568440779126,3.9733109089029854,0.008666478032613195,115.38712683939856,0.022774053843762007,0.22472892140169126
382,Jobresearch scientist,0.08338705292266037,0.05019896009100441,1.6611310826258174,0.6950830004688551,1.4386771066555633,-0.07936301228683164,0.2461371181321524
382,Jobdoctor,0.18018799159844182,0.043225620516260194,4.168546094801819,0.005141993049005727,194.47712014962048,0.04004619294387646,0.3203297902530072
382,`Job Experience`1-2 years,0.07113693077740889,0.021517442977911305,3.3060122827063783,0.043461498605181406,23.00887065778219,0.0013752217410470252,0.14089863981377077
382,`Job Experience`3-5 years,0.08988406579891749,0.022948782689373982,3.916724778632231,0.010040016337262965,99.60143155231286,0.015481809807894098,0.16428632178994088
382,`Job Experience`5+ years,0.0789060821945374,0.023228848206770073,3.3969003323866973,0.0354531983559188,28.206199902217094,0.0035958256964016833,0.15421633869267312
382,`Job Plans`contract with employer,0.12785076430017503,0.02330616423732601,5.485705970243508,8.698308347493378e-5,11496.488283128909,0.05228984147365509,0.20341168712669497
382,`Job Plans`interviews with employer,0.020861127906629667,0.02362701063108702,0.8829355618599432,1,0.726396778857484,-0.05574001111983087,0.09746226693309021
382,`Job Plans`no plans to look for work,-0.1577208654189979,0.02414073543881957,-6.533391073304854,1.7992015189957955e-6,555802.1096814874,-0.2359875518154963,-0.07945417902249953
382,`Reason for Application`seek better job,-0.03689161301143961,0.01632961035928632,-2.2591851366778077,0.3112750768758432,3.2125925725780644,-0.08983384818924943,0.01605062216637021
382,`Reason for Application`escape persecution,0.08314589800667509,0.029868529023943158,2.783729253624235,0.12671465290397194,7.891747142754115,-0.013690869877475906,0.17998266589082607
382,`Prior Entry`once as tourist,0.06379453326525748,0.02495309100197534,2.556578391839607,0.19115508646924403,5.231354385962915,-0.017105891372774448,0.1446949579032894
382,`Prior Entry`many times as tourist,0.04097694674418024,0.025434005918007662,1.6111086423538157,0.7353578680257531,1.3598820975217727,-0.04148265230309415,0.12343654579145463
382,`Prior Entry`six months with family,0.08466181518050357,0.025120992528131533,3.370162030250029,0.03766226705661613,26.55177391463826,0.003217036948668997,0.16610659341233813
382,`Prior Entry`once w/o authorization,-0.10845238802415637,0.02581279841725221,-4.201496725425604,0.004698047461065078,212.85438435594125,-0.19214007035923503,-0.024764705689077696
383,Gendermale,-0.022712723780506826,0.014711861976446484,-1.5438374705302176,0.7912996676783428,1.2637437381137537,-0.07039556837672167,0.024970120815708017
383,Education4th grade,0.06826070073159979,0.02912595081742593,2.343638535939562,0.27244798419836236,3.6704253949330954,-0.026139871321603447,0.16266127278480302
383,Education8th grade,0.09762069981017717,0.027676316815562808,3.527228729918411,0.02616877488415493,38.213481694379794,0.007918559059748032,0.1873228405606063
383,Educationhigh school,0.1505533504174514,0.028192963923794768,5.340103680634475,1.417886616223279e-4,7052.750118085091,0.05917669669155058,0.24193000414335225
383,Educationtwo-year college,0.18653875916041218,0.029762053928778766,6.2676708941796635,4.993065764691521e-6,200277.75461551157,0.09007650342268513,0.2830010148981392
383,Educationcollege degree,0.24747655551738243,0.030805156187802236,8.033608205348898,2.987773472919268e-9,334697395.5903453,0.14763348482947392,0.34731962620529094
383,Educationgraduate degree,0.17047596964929615,0.031195203958170062,5.4648134334331955,9.268666554897585e-5,10789.038467152513,0.06936870906827108,0.2715832302303212
383,`Language Skills`broken English,-0.052721863348593474,0.021941253659338703,-2.4028646752440164,0.24754629689782914,4.039648391156239,-0.12383600173293705,0.018392275035750104
383,`Language Skills`tried English but unable,-0.13583502314831228,0.02211110283538267,-6.143294803502343,8.01082403557206e-6,124831.10296262911,-0.20749966233799688,-0.06417038395862769
383,`Language Skills`used interpreter,-0.1408781030804855,0.02149693235661683,-6.55340495766703,1.6409278883220699e-6,609411.3014451534,-0.21055214478213902,-0.071204061378832
383,`Country of Origin`Germany,0.028560177081138945,0.03045665799542625,0.9377318117249731,1,0.7514334711008835,-0.07015337069690745,0.12727372485918534
383,`Country of Origin`France,-0.007350500278738619,0.03341657535870255,-0.21996569665910892,1,0.5632016805552852,-0.11565748224456499,0.10095648168708773
383,`Country of Origin`Mexico,-0.02614790172510049,0.030849230326245033,-0.8476030503378595,1,0.7106714204282835,-0.12613382178839364,0.07383801833819265
383,`Country of Origin`Philippines,-0.005182597505540668,0.03258709976129747,-0.15903831711025274,1,0.5587002879355414,-0.11080115321568704,0.10043595820460571
383,`Country of Origin`Poland,0.00971942545663622,0.03408466233903765,0.2851553980484772,1,0.5696828264234108,-0.10075290360876696,0.1201917545220394
383,`Country of Origin`China,-0.02004670479411976,0.0337206607169442,-0.5944932385042666,1,0.6261450294818093,-0.12933926254255165,0.08924585295431214
383,`Country of Origin`Sudan,-0.07059148612177123,0.03585514475609094,-1.9687965730435215,0.4736072862188302,2.1114540022890402,-0.18680215327706684,0.045619181033524386
383,`Country of Origin`Somalia,-0.013688443495476788,0.03383900556357294,-0.40451671872450484,1,0.5862102500592251,-0.12336457056637755,0.09598768357542396
383,`Country of Origin`Iraq,-0.12596970300079177,0.03587501507462093,-3.5113491308302347,0.027162098433945202,36.816006776202286,-0.24224477215442447,-0.00969463384715906
383,Jobwaiter,0.024190913484611273,0.0326435510619548,0.7410625589936245,1,0.6701565987796763,-0.08161060741381698,0.12999243438303953
383,Jobchild care provider,-0.002073618817137667,0.029988512664193438,-0.06914710443821334,1,0.5547316874935376,-0.09926985348326418,0.09512261584898886
383,Jobgardener,0.023850243298061777,0.03185981377938867,0.7485995826344537,1,0.6727718235436776,-0.07941109450806377,0.12711158110418733
383,Jobfinancial analyst,0.05994702156805273,0.045458336149520384,1.3187244990858562,0.9883834459547512,1.0117530843852078,-0.08738869852572942,0.20728274166183489
383,Jobconstruction worker,0.07637717895344932,0.029954726138878642,2.549753871871269,0.19324810266569203,5.174695048519786,-0.02070954968015659,0.17346390758705524
383,Jobteacher,0.10481968269748994,0.03167929342280199,3.3087759028755124,0.0430983238390132,23.20275850483972,0.0021434322258810368,0.20749593316909884
383,Jobcomputer programmer,0.08284401644744428,0.04563555901478512,1.8153391398274377,0.5781039628824199,1.7297926743383856,-0.06506610343046058,0.23075413632534914
383,Jobnurse,0.124291783997087,0.031055446117080488,4.002254017813853,0.0080015902226018,124.97515770994329,0.023637494727813332,0.22494607326636068
383,Jobresearch scientist,0.08423222982025372,0.05020210915431887,1.6778623695137567,0.6819331323678675,1.466419436943492,-0.0784786067169578,0.24694306635746524
383,Jobdoctor,0.18080463560871732,0.04317309448088406,4.187900769743827,0.004855704572221976,205.94333636372752,0.04087564781876152,0.3207336233986731
383,`Job Experience`1-2 years,0.06987681975386323,0.02153034543860589,3.2455038844182993,0.04952489505482037,20.191865099220795,9.448239265856528e-5,0.13965915711506788
383,`Job Experience`3-5 years,0.09014179195205765,0.022927399753113212,3.9316186276124787,0.009625086925653493,103.89516559426868,0.01583144013029221,0.1644521437738231
383,`Job Experience`5+ years,0.07798009347793096,0.023161824256610175,3.3667509352453595,0.037861941743709306,26.411746306332752,0.0029099447529804257,0.1530502422028815
383,`Job Plans`contract with employer,0.12783920200799556,0.023304022845258367,5.485713898276872,8.624579826747862e-5,11594.767746234404,0.052308171226431915,0.2033702327895592
383,`Job Plans`interviews with employer,0.022584525976583173,0.02361416888984907,0.9563972410772201,1,0.7606952051661121,-0.05395172397234527,0.0991207759255116
383,`Job Plans`no plans to look for work,-0.15832269435556182,0.024092107844401998,-6.571558428099491,1.5270374287171624e-6,654862.7958910494,-0.23640799968122708,-0.08023738902989655
383,`Reason for Application`seek better job,-0.037894056329754386,0.016315972744315926,-2.3225128482122352,0.28176680181566466,3.549034142972643,-0.09077600927689658,0.014987896617387808
383,`Reason for Application`escape persecution,0.08201749861560294,0.02983231436018126,2.7492838009603426,0.1349852065550975,7.408219208019848,-0.014672479298772578,0.17870747652997845
383,`Prior Entry`once as tourist,0.06251670090148526,0.02493547103167096,2.5071393607155743,0.20794272606853048,4.809016496544514,-0.01830204196329617,0.14333544376626667
383,`Prior Entry`many times as tourist,0.04072573487947505,0.025332619481214718,1.6076400985565278,0.7383240231712341,1.3544188846853724,-0.04138021200010347,0.12283168175905357
383,`Prior Entry`six months with family,0.08345898474490232,0.0250937975280467,3.3258810130918737,0.04149121015164174,24.101490323979657,0.0021270874110105864,0.16479088207879405
383,`Prior Entry`once w/o authorization,-0.11004656353663853,0.025731250349336255,-4.276767045619966,0.003796076490627821,263.42988674461964,-0.19344451912091565,-0.02664860795236139
384,Gendermale,-0.02226684385056493,0.014678174095354372,-1.5170036617573819,0.8142430684690896,1.2281344953665543,-0.0698261329959042,0.025292445294774344
384,Education4th grade,0.06579190702092541,0.029098234556608087,2.2610274480031762,0.31005675005658356,3.225216028412559,-0.02849034783627971,0.16007416187813053
384,Education8th grade,0.09544080969485691,0.027655771232667117,3.4510268721821724,0.03116770034519625,32.08449737788004,0.005832333051426233,0.1850492863382876
384,Educationhigh school,0.14957066363033747,0.028126711056994765,5.317744521471204,1.5169563350014834e-4,6592.147558413552,0.05843627762449212,0.24070504963618283
384,Educationtwo-year college,0.18623134712990716,0.029669344168498823,6.27689463145049,4.763557755087017e-6,209927.12829651264,0.09009861911513194,0.28236407514468237
384,Educationcollege degree,0.24490187213194325,0.03078403227395863,7.955483867495649,4.168730301622846e-9,239881193.46811903,0.14515740238621172,0.3446463418776748
384,Educationgraduate degree,0.16989275399311038,0.03105471627388298,5.470755311198583,9.005090575238186e-5,11104.83000304025,0.0692712311114923,0.27051427687472845
384,`Language Skills`broken English,-0.05238707769952166,0.02186254379517075,-2.3962022987962417,0.25007839303313323,3.998746104656505,-0.12322470607567329,0.018450550676629977
384,`Language Skills`tried English but unable,-0.13624538676082004,0.02208140377016513,-6.170141544393361,7.1572201672516305e-6,139719.04966338343,-0.20779215135278983,-0.06469862216885026
384,`Language Skills`used interpreter,-0.14066853687793632,0.021459444501011633,-6.555087522014141,1.6089805845162099e-6,621511.539432703,-0.2102000684766105,-0.07113700527926214
384,`Country of Origin`Germany,0.027586320998128015,0.0304309552424107,0.9065216907710408,1,0.7360946582833371,-0.07101413093415623,0.12618677293041225
384,`Country of Origin`France,-0.01163248421482085,0.03351199585230454,-0.34711403839055177,1,0.5769867440359944,-0.12021592860124494,0.09695096017160323
384,`Country of Origin`Mexico,-0.025739847825468058,0.030771666325836528,-0.8364788423516847,1,0.7055685647261006,-0.1254442502100636,0.07396455455912751
384,`Country of Origin`Philippines,-0.003658691104162228,0.032511148036078776,-0.11253650901844649,1,0.5557527569295954,-0.10899925184762504,0.10168186963930059
384,`Country of Origin`Poland,0.008215525476904803,0.033928879127721516,0.24213960755904626,1,0.5647088594189975,-0.10171867766919955,0.11814972862300917
384,`Country of Origin`China,-0.020637425676220098,0.03368164901681145,-0.6127201689537048,1,0.6304408549751118,-0.12977056949070587,0.08849571813826566
384,`Country of Origin`Sudan,-0.07115291632503412,0.0358237596843316,-1.9861934356419488,0.4624686739594121,2.1623086196055814,-0.18722679132012024,0.044920958670052
384,`Country of Origin`Somalia,-0.014496610302054786,0.03379265958010387,-0.42898695995475794,1,0.5898743229292683,-0.1239894435059369,0.09499622290182731
384,`Country of Origin`Iraq,-0.1267101125427774,0.03584768847001944,-3.534680141196526,0.025643674904195134,38.99597088701225,-0.2428615200722259,-0.010558705013328909
384,Jobwaiter,0.023596602729524074,0.03259030397629322,0.7240375157804196,1,0.6638781478913515,-0.08200043407313888,0.12919363953218704
384,Jobchild care provider,-0.0027745058289148196,0.029931312118952363,-0.09269576348301871,1,0.5549662024685371,-0.09975604578865635,0.0942070341308267
384,Jobgardener,0.0217398421249322,0.031818498881987914,0.6832453726231212,1,0.6507755269478037,-0.081356440741617575,0.12483612499148197
384,Jobfinancial analyst,0.06329730978113299,0.04530208828191252,1.3972271959569975,0.9185494375476649,1.0886730306751817,-0.08348764463421707,0.21008226419648304
384,Jobconstruction worker,0.07656777531512338,0.029864219482412618,2.5638632665492906,0.18838486568959625,5.308282044523208,-0.020196375337202407,0.17333192596744917
384,Jobteacher,0.10490642810881216,0.03158925590915368,3.3209528078315143,0.041852885107798346,23.893215424082495,0.002552923789425912,0.2072599324281984
384,Jobcomputer programmer,0.08215492267371208,0.045584454155772086,1.8022574624447771,0.5875813777725549,1.7018919214064794,-0.06554493574484871,0.22985478109227286
384,Jobnurse,0.12141556975037819,0.030994254143034545,3.917357365338129,0.00995121817450418,100.49020958681021,0.02098995243199185,0.22184118706876454
384,Jobresearch scientist,0.08317584955436579,0.05018509148761074,1.6573816463979052,0.6982561462541911,1.432139201873868,-0.07943070227826259,0.24578240138699414
384,Jobdoctor,0.18006823744129635,0.043102622903784006,4.177663105172378,0.004972592214297991,201.1023540447657,0.04040985130371896,0.3197266235788737
