responseid,resp_order,contest,winner,orig_1ys,orig_3ys,orig_8ys,orig_FM_sp,orig_MD_sp,orig_law,orig_may,orig_leg,orig_1ch,orig_3ch,orig_45,orig_65,orig_cand_female
1241usa voter,1159,3,1,1,0,0,0,1,0,0,1,1,0,1,0,0
1241usa voter,1159,3,0,0,0,0,1,0,0,0,1,0,0,0,1,1
1242usa voter,1160,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1
1242usa voter,1160,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0
1242usa voter,1160,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1242usa voter,1160,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1242usa voter,1160,3,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1242usa voter,1160,3,1,0,0,1,0,1,0,0,1,0,1,1,0,1
1243usa voter,1161,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1
1243usa voter,1161,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0
1243usa voter,1161,2,0,0,0,0,0,1,0,1,0,1,0,1,0,0
1243usa voter,1161,2,1,0,0,0,1,0,1,0,0,0,1,1,0,0
1243usa voter,1161,3,1,0,0,0,0,1,0,0,1,1,0,1,0,1
1243usa voter,1161,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1244usa voter,1162,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1244usa voter,1162,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1244usa voter,1162,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0
1244usa voter,1162,2,1,0,0,0,0,1,0,1,0,1,0,1,0,1
1244usa voter,1162,3,0,0,0,0,0,0,1,0,0,0,1,1,0,1
1244usa voter,1162,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1245usa voter,1163,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1245usa voter,1163,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1245usa voter,1163,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0
1245usa voter,1163,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1245usa voter,1163,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1245usa voter,1163,3,1,0,0,1,1,0,0,0,0,0,0,1,0,1
1247usa voter,1164,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0
1247usa voter,1164,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1
1247usa voter,1164,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1247usa voter,1164,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1247usa voter,1164,3,1,0,1,0,0,1,0,0,1,0,1,1,0,0
1247usa voter,1164,3,0,0,0,1,0,1,1,0,0,0,0,1,0,0
1248usa voter,1165,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1248usa voter,1165,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0
1248usa voter,1165,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1248usa voter,1165,2,1,0,0,1,0,1,1,0,0,1,0,0,0,0
1248usa voter,1165,3,1,0,0,0,0,1,0,1,0,0,1,1,0,1
1248usa voter,1165,3,0,1,0,0,0,0,1,0,0,0,1,1,0,1
1249usa voter,1166,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1
1249usa voter,1166,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1
1249usa voter,1166,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1249usa voter,1166,2,1,0,1,0,0,0,1,0,0,0,1,0,0,1
1249usa voter,1166,3,0,0,0,1,1,0,1,0,0,0,1,1,0,0
1249usa voter,1166,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1250usa voter,1167,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
1250usa voter,1167,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0
1250usa voter,1167,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1250usa voter,1167,2,1,0,0,0,1,0,0,0,1,0,0,1,0,1
1250usa voter,1167,3,0,0,1,0,0,0,0,1,0,0,1,0,0,1
1250usa voter,1167,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1
1251usa voter,1168,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1251usa voter,1168,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1
1251usa voter,1168,2,1,0,0,0,0,0,0,0,1,0,0,0,1,1
1251usa voter,1168,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0
1251usa voter,1168,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1251usa voter,1168,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1252usa voter,1169,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1
1252usa voter,1169,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1252usa voter,1169,2,0,0,0,1,0,0,0,0,1,0,1,0,1,0
1252usa voter,1169,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0
1252usa voter,1169,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1252usa voter,1169,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1253usa voter,1170,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1253usa voter,1170,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1
1253usa voter,1170,2,0,1,0,0,1,0,0,1,0,0,0,1,0,1
1253usa voter,1170,2,1,1,0,0,0,1,0,1,0,0,1,0,1,0
1253usa voter,1170,3,1,0,0,1,0,1,0,1,0,1,0,0,0,0
1253usa voter,1170,3,0,0,1,0,1,0,0,0,1,0,0,0,1,1
1254usa voter,1171,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1254usa voter,1171,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1254usa voter,1171,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1254usa voter,1171,2,1,0,0,1,1,0,1,0,0,0,0,0,1,1
1254usa voter,1171,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1254usa voter,1171,3,1,0,1,0,0,0,0,1,0,0,1,0,0,0
1255usa voter,1172,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1255usa voter,1172,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1255usa voter,1172,2,1,0,1,0,1,0,0,0,1,1,0,1,0,1
1255usa voter,1172,2,0,1,0,0,1,0,1,0,0,1,0,0,1,0
1255usa voter,1172,3,1,0,1,0,0,1,0,0,1,1,0,1,0,0
1255usa voter,1172,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1256usa voter,1173,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
1256usa voter,1173,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1256usa voter,1173,2,1,1,0,0,0,0,0,0,0,1,0,0,1,1
1256usa voter,1173,2,0,1,0,0,0,0,1,0,0,0,1,1,0,0
1256usa voter,1173,3,0,1,0,0,1,0,0,0,1,0,1,0,1,0
1256usa voter,1173,3,1,1,0,0,1,0,0,0,0,0,1,0,1,1
1257usa voter,1174,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
1257usa voter,1174,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0
1257usa voter,1174,2,1,1,0,0,1,0,0,0,1,0,1,1,0,1
1257usa voter,1174,2,0,0,1,0,1,0,0,0,0,1,0,1,0,0
1257usa voter,1174,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1257usa voter,1174,3,1,0,0,0,0,0,0,0,1,1,0,1,0,0
1258usa voter,1175,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1
1258usa voter,1175,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1
1258usa voter,1175,2,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1258usa voter,1175,2,0,1,0,0,0,1,1,0,0,1,0,0,1,0
1258usa voter,1175,3,0,0,0,1,0,1,0,1,0,1,0,1,0,0
1258usa voter,1175,3,1,0,1,0,1,0,0,0,1,1,0,0,1,1
1259usa voter,1176,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1259usa voter,1176,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
1259usa voter,1176,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0
1259usa voter,1176,2,1,0,1,0,0,1,1,0,0,0,0,1,0,1
1259usa voter,1176,3,1,0,1,0,0,0,0,0,0,1,0,1,0,0
1259usa voter,1176,3,0,1,0,0,0,0,0,1,0,1,0,0,1,1
1260usa voter,1177,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1260usa voter,1177,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1
1260usa voter,1177,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1260usa voter,1177,2,1,0,0,1,0,1,0,1,0,0,1,0,1,0
1260usa voter,1177,3,1,0,0,0,1,0,1,0,0,1,0,1,0,0
1260usa voter,1177,3,0,0,0,0,0,1,0,1,0,0,0,1,0,1
1261usa voter,1178,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1
1261usa voter,1178,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0
1261usa voter,1178,2,1,0,0,1,0,0,0,0,1,1,0,1,0,0
1261usa voter,1178,2,0,0,0,1,1,0,0,0,1,1,0,0,1,0
1261usa voter,1178,3,1,1,0,0,0,1,0,0,0,0,1,1,0,0
1261usa voter,1178,3,0,0,0,0,0,1,0,0,0,0,1,0,1,1
1262usa voter,1179,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
1262usa voter,1179,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0
1262usa voter,1179,2,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1262usa voter,1179,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1262usa voter,1179,3,1,0,0,1,0,1,0,0,0,1,0,0,1,1
1262usa voter,1179,3,0,0,0,1,1,0,1,0,0,0,0,1,0,1
1263usa voter,1180,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1263usa voter,1180,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1263usa voter,1180,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1
1263usa voter,1180,2,0,0,0,1,1,0,0,1,0,0,1,1,0,1
1263usa voter,1180,3,1,0,0,0,1,0,0,1,0,0,0,1,0,1
1263usa voter,1180,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1264usa voter,1181,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0
1264usa voter,1181,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0
1264usa voter,1181,2,0,0,1,0,1,0,1,0,0,0,0,0,1,0
1264usa voter,1181,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1
1264usa voter,1181,3,0,1,0,0,0,0,0,1,0,0,1,1,0,0
1264usa voter,1181,3,1,0,0,1,0,1,0,0,0,0,0,1,0,1
1265usa voter,1182,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0
1265usa voter,1182,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1265usa voter,1182,2,0,0,1,0,1,0,1,0,0,1,0,1,0,0
1265usa voter,1182,2,1,0,1,0,1,0,0,0,1,0,1,1,0,0
1265usa voter,1182,3,0,0,0,0,0,1,0,0,1,0,0,1,0,1
1265usa voter,1182,3,1,0,1,0,0,0,0,0,0,1,0,1,0,1
1266usa voter,1183,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1
1266usa voter,1183,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
1266usa voter,1183,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1266usa voter,1183,2,0,1,0,0,0,0,0,1,0,0,1,1,0,0
1266usa voter,1183,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1266usa voter,1183,3,0,1,0,0,1,0,0,1,0,1,0,1,0,1
1268usa voter,1184,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1268usa voter,1184,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
1268usa voter,1184,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1268usa voter,1184,2,1,1,0,0,0,1,0,1,0,1,0,0,1,1
1268usa voter,1184,3,1,1,0,0,0,0,0,0,1,0,1,0,1,1
1268usa voter,1184,3,0,0,1,0,0,0,0,1,0,0,1,0,1,0
1269usa voter,1185,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1
1269usa voter,1185,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1269usa voter,1185,2,1,1,0,0,1,0,0,0,1,1,0,0,1,0
1269usa voter,1185,2,0,0,1,0,1,0,1,0,0,0,0,0,1,1
1269usa voter,1185,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1269usa voter,1185,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1270usa voter,1186,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0
1270usa voter,1186,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1
1270usa voter,1186,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0
1270usa voter,1186,2,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1270usa voter,1186,3,1,1,0,0,0,1,0,0,1,1,0,1,0,1
1270usa voter,1186,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0
1271usa voter,1187,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1271usa voter,1187,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1
1271usa voter,1187,2,0,0,0,1,1,0,1,0,0,1,0,0,1,1
1271usa voter,1187,2,1,0,1,0,0,1,0,0,1,1,0,0,1,1
1271usa voter,1187,3,1,0,0,1,0,0,0,0,0,0,1,1,0,0
1271usa voter,1187,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1272usa voter,1188,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1
1272usa voter,1188,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1272usa voter,1188,2,0,0,0,0,0,1,1,0,0,0,1,0,0,1
1272usa voter,1188,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0
1272usa voter,1188,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1272usa voter,1188,3,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1273usa voter,1189,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0
1273usa voter,1189,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1273usa voter,1189,2,0,0,1,0,0,1,1,0,0,1,0,0,1,0
1273usa voter,1189,2,1,0,1,0,1,0,0,0,0,1,0,0,1,0
1273usa voter,1189,3,1,1,0,0,0,1,1,0,0,1,0,0,1,1
1273usa voter,1189,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1274usa voter,1190,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1
1274usa voter,1190,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0
1274usa voter,1190,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1
1274usa voter,1190,2,0,0,0,0,0,1,1,0,0,0,1,0,1,1
1274usa voter,1190,3,1,1,0,0,1,0,1,0,0,1,0,1,0,0
1274usa voter,1190,3,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1275usa voter,1191,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0
1275usa voter,1191,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1275usa voter,1191,2,1,0,0,1,0,1,0,0,1,1,0,0,1,1
1275usa voter,1191,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1275usa voter,1191,3,1,0,1,0,0,1,1,0,0,1,0,0,1,0
1275usa voter,1191,3,0,1,0,0,1,0,1,0,0,1,0,1,0,1
1276usa voter,1192,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1276usa voter,1192,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0
1276usa voter,1192,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0
1276usa voter,1192,2,1,0,0,1,1,0,0,1,0,0,0,0,1,0
1276usa voter,1192,3,1,0,1,0,1,0,0,0,0,1,0,1,0,0
1276usa voter,1192,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1277usa voter,1193,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0
1277usa voter,1193,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0
1277usa voter,1193,2,0,0,0,0,1,0,1,0,0,1,0,0,1,0
1277usa voter,1193,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0
1277usa voter,1193,3,1,1,0,0,0,1,0,0,0,0,1,0,1,0
1277usa voter,1193,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1278usa voter,1194,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1
1278usa voter,1194,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1
1278usa voter,1194,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1278usa voter,1194,2,1,0,1,0,0,1,0,0,1,1,0,0,1,1
1278usa voter,1194,3,1,0,0,1,0,1,0,0,1,0,1,1,0,0
1278usa voter,1194,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1279usa voter,1195,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1279usa voter,1195,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0
1279usa voter,1195,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1279usa voter,1195,2,1,1,0,0,0,0,0,1,0,0,1,0,1,1
1279usa voter,1195,3,1,0,0,0,1,0,0,0,1,0,0,0,1,1
1279usa voter,1195,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1280usa voter,1196,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1280usa voter,1196,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0
1280usa voter,1196,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1280usa voter,1196,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1280usa voter,1196,3,1,0,0,0,0,1,0,1,0,0,1,0,0,1
1280usa voter,1196,3,0,1,0,0,0,1,0,0,0,0,0,1,0,1
1281usa voter,1197,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1
1281usa voter,1197,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1
1281usa voter,1197,2,1,0,1,0,0,1,0,1,0,1,0,1,0,1
1281usa voter,1197,2,0,0,0,1,0,1,0,0,1,0,0,1,0,1
1281usa voter,1197,3,1,0,1,0,1,0,0,1,0,0,1,0,0,1
1281usa voter,1197,3,0,1,0,0,0,1,1,0,0,1,0,0,1,0
1282usa voter,1198,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1282usa voter,1198,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1
1282usa voter,1198,2,0,1,0,0,0,1,0,0,1,0,1,1,0,0
1282usa voter,1198,2,1,1,0,0,1,0,0,0,1,0,0,0,1,1
1282usa voter,1198,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1282usa voter,1198,3,0,0,1,0,0,1,0,1,0,0,1,1,0,0
1283usa voter,1199,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
1283usa voter,1199,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1283usa voter,1199,2,1,0,0,0,1,0,0,0,1,1,0,1,0,0
1283usa voter,1199,2,0,0,0,0,1,0,1,0,0,0,1,1,0,1
1283usa voter,1199,3,1,0,0,0,0,0,0,0,1,0,1,0,1,0
1283usa voter,1199,3,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1284usa voter,1200,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1284usa voter,1200,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1
1284usa voter,1200,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1284usa voter,1200,2,1,0,0,1,0,1,1,0,0,1,0,1,0,0
1284usa voter,1200,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1284usa voter,1200,3,1,1,0,0,0,1,0,0,1,0,1,1,0,1
1285usa voter,1201,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1
1285usa voter,1201,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0
1285usa voter,1201,2,0,1,0,0,0,1,0,0,1,1,0,1,0,0
1285usa voter,1201,2,1,0,1,0,0,1,0,0,1,1,0,1,0,0
1285usa voter,1201,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1285usa voter,1201,3,1,0,0,0,0,1,0,1,0,0,0,1,0,1
1286usa voter,1202,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1286usa voter,1202,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1286usa voter,1202,2,1,1,0,0,0,0,0,0,1,0,1,0,1,1
1286usa voter,1202,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0
1286usa voter,1202,3,1,0,0,1,0,0,0,1,0,1,0,1,0,0
1286usa voter,1202,3,0,1,0,0,1,0,0,1,0,0,1,0,0,1
1287usa voter,1203,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0
1287usa voter,1203,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1
1287usa voter,1203,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0
1287usa voter,1203,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1287usa voter,1203,3,1,0,1,0,0,1,0,1,0,1,0,1,0,1
1287usa voter,1203,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1288usa voter,1204,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1
1288usa voter,1204,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1
1288usa voter,1204,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0
1288usa voter,1204,2,0,0,0,0,0,0,0,0,1,0,1,0,1,1
1288usa voter,1204,3,1,1,0,0,0,1,0,0,0,1,0,0,0,1
1288usa voter,1204,3,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1289usa voter,1205,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1
1289usa voter,1205,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1289usa voter,1205,2,1,0,0,0,1,0,0,0,1,0,1,1,0,1
1289usa voter,1205,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1289usa voter,1205,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1289usa voter,1205,3,1,0,0,1,1,0,0,0,1,0,1,1,0,1
1290usa voter,1206,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0
1290usa voter,1206,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1
1290usa voter,1206,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1290usa voter,1206,2,1,0,0,0,0,0,1,0,0,0,1,1,0,1
1290usa voter,1206,3,0,1,0,0,0,0,0,0,0,1,0,0,1,1
1290usa voter,1206,3,1,0,0,0,0,1,0,1,0,1,0,1,0,0
1291usa voter,1207,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0
1291usa voter,1207,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1
1291usa voter,1207,2,1,1,0,0,0,0,0,0,1,0,1,1,0,0
1291usa voter,1207,2,0,0,1,0,1,0,0,0,1,1,0,1,0,1
1291usa voter,1207,3,1,1,0,0,0,0,1,0,0,1,0,1,0,1
1291usa voter,1207,3,0,0,1,0,1,0,0,1,0,0,0,0,1,1
1292usa voter,1208,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1292usa voter,1208,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1
1292usa voter,1208,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1292usa voter,1208,2,1,0,0,1,0,0,0,1,0,0,1,0,1,1
1292usa voter,1208,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1292usa voter,1208,3,1,0,0,1,1,0,1,0,0,1,0,1,0,0
1293usa voter,1209,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0
1293usa voter,1209,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0
1293usa voter,1209,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1293usa voter,1209,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0
1293usa voter,1209,3,1,0,0,1,1,0,0,1,0,0,0,0,1,1
1293usa voter,1209,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1294usa voter,1210,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1
1294usa voter,1210,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
1294usa voter,1210,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1294usa voter,1210,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1294usa voter,1210,3,0,0,0,0,1,0,0,0,0,0,1,0,1,1
1294usa voter,1210,3,1,0,0,1,1,0,1,0,0,0,0,1,0,0
1295usa voter,1211,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1295usa voter,1211,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1
1295usa voter,1211,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1295usa voter,1211,2,1,1,0,0,1,0,1,0,0,0,1,1,0,1
1295usa voter,1211,3,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1295usa voter,1211,3,1,0,1,0,0,0,0,1,0,0,1,0,1,0
1296usa voter,1212,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1
1296usa voter,1212,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0
1296usa voter,1212,2,1,0,1,0,0,0,1,0,0,0,1,1,0,1
1296usa voter,1212,2,0,1,0,0,0,1,0,0,1,0,1,0,1,1
1296usa voter,1212,3,1,0,1,0,0,0,1,0,0,1,0,0,0,1
1296usa voter,1212,3,0,0,1,0,1,0,1,0,0,0,1,0,1,0
1297usa voter,1213,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1297usa voter,1213,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1
1297usa voter,1213,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1
1297usa voter,1213,2,1,1,0,0,1,0,0,1,0,0,1,0,1,1
1297usa voter,1213,3,1,1,0,0,1,0,0,0,1,0,1,0,0,0
1297usa voter,1213,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1299usa voter,1214,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0
1299usa voter,1214,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1299usa voter,1214,2,0,0,0,1,1,0,0,0,1,0,1,0,1,1
1299usa voter,1214,2,1,1,0,0,1,0,0,0,1,0,0,0,0,1
1300usa voter,1215,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1300usa voter,1215,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1300usa voter,1215,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1300usa voter,1215,3,1,0,1,0,0,1,0,0,1,0,0,1,0,1
1301usa voter,1216,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0
1301usa voter,1216,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
1301usa voter,1216,2,0,0,1,0,0,1,0,1,0,0,1,0,0,1
1301usa voter,1216,2,1,1,0,0,1,0,0,0,0,1,0,0,1,0
1301usa voter,1216,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1301usa voter,1216,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1304usa voter,1217,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1
1304usa voter,1217,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0
1304usa voter,1217,2,1,1,0,0,0,0,0,0,1,0,1,0,0,1
1304usa voter,1217,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1304usa voter,1217,3,1,0,1,0,1,0,0,0,1,0,1,1,0,1
1304usa voter,1217,3,0,0,0,1,1,0,1,0,0,1,0,1,0,0
1305usa voter,1218,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
